output_idx,sent_idx,model,display_english_first,rater_idx,rating,rater_comment,adjusted_rating
18676,189,ref,1,17153,4,,3.218174584846110
18677,190,ref,0,13903,4,,3.9196940992015700
18677,190,ref,0,16224,3,,2.4440510462848100
18677,190,ref,0,14334,4,,3.725276428677160
18678,191,ref,0,13994,3,,2.8568926199282800
18678,191,ref,0,7153,3,,2.689473803552410
18678,191,ref,0,2883,4,,3.451105019166830
18679,192,ref,1,13903,4,,3.826991304851360
18679,192,ref,1,18236,4,,3.4431542505259400
18679,192,ref,1,14334,4,,3.63257363432696
18680,193,ref,0,17415,4,,3.6440090416123500
18680,193,ref,0,14334,4,,4.215467128503760
18680,193,ref,0,19035,4,,4.7179744357153100
18681,194,ref,1,14120,3,,2.853521431401360
18681,194,ref,1,18791,3,,2.1417395666855300
18681,194,ref,1,13903,4,,3.880004485217820
18682,195,ref,1,6855,2,,1.563268172568560
18682,195,ref,1,10602,4,,4.189758416726460
18682,195,ref,1,19035,4,,4.450375517039520
18683,196,ref,0,13903,4,,4.22234968631526
18683,196,ref,0,10244,3,,2.452284518174290
18683,196,ref,0,14120,4,,4.1958666324987900
18684,197,ref,1,14120,2,,1.6731860307761900
18684,197,ref,1,4632,2,,1.3563987177307800
18684,197,ref,1,10244,2,,0.9296039164516860
18685,198,ref,0,13903,2,,2.26187262068764
18685,198,ref,0,14120,2,,2.235389566871170
18685,198,ref,0,14334,4,,4.067454950163240
18686,199,ref,1,19035,4,,5.50971324970189
18686,199,ref,1,14334,4,,5.007205942490340
18686,199,ref,1,17153,4,,4.168349774026820
18687,200,ref,0,19035,4,,4.308158980533710
18687,200,ref,0,6516,2,,1.506116542523660
18687,200,ref,0,5315,4,,3.6832308972156500
18688,201,ref,1,2883,4,,3.4644708243599700
18688,201,ref,1,14334,4,,4.126074320517100
18688,201,ref,1,6855,4,,3.741474283257690
18689,202,ref,1,13903,4,,4.236146105510230
18689,202,ref,1,18356,4,,3.483227899507480
18689,202,ref,1,6761,3,,2.266536708353130
18690,203,ref,0,19035,4,,4.552567991325700
18690,203,ref,0,14334,2,,2.050060684114150
18690,203,ref,0,17153,3,,2.2112045156506300
18691,204,ref,0,13903,4,,4.656403293432780
18691,204,ref,0,19035,4,,4.964492930119930
18691,204,ref,0,17153,4,,3.623129454444860
18692,205,ref,0,17103,3,,2.2453630735677000
18692,205,ref,0,5087,2,,1.439650960408080
18692,205,ref,0,17410,3,,2.358132115498140
18693,206,ref,0,19035,4,,4.693827934150090
18693,206,ref,0,18359,4,,4.241158421230950
18693,206,ref,0,2883,4,,3.5297171307814000
18694,207,ref,1,14120,3,,2.695434167184400
18694,207,ref,1,19035,4,,4.030006857688010
18694,207,ref,1,14334,4,,3.52749955047646
18695,208,ref,0,13903,4,,3.922006427859340
18695,208,ref,0,7462,4,,3.6728273100653800
18695,208,ref,0,17415,4,,3.15613067044352
18696,209,ref,0,19035,4,,4.366803575940440
18696,209,ref,0,7153,4,,3.441061556957340
18696,209,ref,0,10602,4,,4.106186475627380
18697,210,ref,0,13903,4,,4.662838530554940
18697,210,ref,0,6516,3,,3.168885729232030
18697,210,ref,0,14334,4,,4.468420860030530
18698,211,ref,0,10602,4,,4.903299155449060
18698,211,ref,0,14114,4,,4.468586465410150
18698,211,ref,0,18675,4,,4.294344836322070
18699,212,ref,0,14334,4,,4.8164231878584700
18699,212,ref,0,13903,4,,5.010840858382870
18699,212,ref,0,17153,3,,2.977567019394950
18700,213,ref,1,10010,4,,4.004009955332840
18700,213,ref,1,14120,4,,4.637762589707270
18700,213,ref,1,13903,4,,4.664245643523740
18701,214,ref,1,11439,4,,3.220570807105900
18701,214,ref,1,17153,3,,1.74621506887396
18701,214,ref,1,18233,4,,3.587583922028550
18702,215,ref,0,17153,3,,1.7782970809379600
18702,215,ref,0,18236,4,,3.4277338656004600
18702,215,ref,0,19035,4,,4.119660556613030
18703,216,ref,1,18791,4,,3.400543189499800
18703,216,ref,1,5315,4,,3.821969661401170
18703,216,ref,1,14120,4,,4.112325054215620
18704,217,ref,0,10602,4,,4.620403859161320
18704,217,ref,0,18344,4,,4.0370976986686800
18704,217,ref,0,6516,4,,4.078978521464320
18705,218,ref,0,14120,4,,4.216296637451690
18705,218,ref,0,10602,4,,4.2902522276422500
18705,218,ref,0,13903,3,,3.242779691268160
18706,219,ref,1,14120,4,,4.697418423963690
18706,219,ref,1,18791,4,,3.9856365592478600
18706,219,ref,1,18233,4,,4.531996491946820
18707,220,ref,0,19035,4,,4.272862395749910
18707,220,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",2.772867773229430
18707,220,ref,0,2882,2,,1.6448567689801700
18708,221,ref,1,14334,4,,3.7454202567585500
18708,221,ref,1,13903,4,,3.939837927282950
18708,221,ref,1,6855,4,,3.3608202194991400
18709,222,ref,1,18358,4,,3.999634172569050
18709,222,ref,1,13903,3,,3.121317906337010
18709,222,ref,1,17153,2,,1.088044067349080
18710,223,ref,1,14334,4,,4.201658249860560
18710,223,ref,1,19035,3,,3.704165557072110
18710,223,ref,1,14114,4,,4.008835766720140
18711,224,ref,1,13903,4,,4.328580944595210
18711,224,ref,1,10602,4,,4.376053480969300
18711,224,ref,1,14120,3,,3.3020978907787400
18712,225,ref,1,10602,4,,3.963247903857220
18712,225,ref,1,14120,4,,3.88929231366666
18712,225,ref,1,2883,4,,3.059754200801590
18713,226,ref,1,17415,4,,3.8614946957414900
18713,226,ref,1,2304,4,,4.226686698995750
18713,226,ref,1,17410,4,,4.193707604590520
18714,227,ref,1,2883,4,,3.510178371266740
18714,227,ref,1,5785,4,,3.6551815566548800
18714,227,ref,1,2304,4,,3.9655157837867100
18715,228,ref,1,17103,4,,3.974819702928600
18715,228,ref,1,7153,4,,3.9035992111298900
18715,228,ref,1,17153,3,,2.487977754437920
18716,229,ref,0,14120,2,,1.805398738211750
18716,229,ref,0,6516,1,,0.3379289907053100
18716,229,ref,0,18675,2,,1.2704000092753200
18717,230,ref,1,14120,4,,4.482013882300670
18717,230,ref,1,14334,4,,4.314079265592730
18717,230,ref,1,18233,4,,4.316591950283810
18718,231,ref,0,17153,4,,3.0141749518682000
18718,231,ref,0,2883,4,,3.191427624174590
18718,231,ref,0,14334,4,,3.853031120331720
18719,232,ref,0,14130,4,,4.082881837805280
18719,232,ref,0,6516,3,,2.9161809105157000
18719,232,ref,0,17415,4,,3.6442579544227800
18720,233,ref,1,17153,4,,4.031340130995430
18720,233,ref,1,19035,4,,5.3727036066705
18720,233,ref,1,10244,4,,4.294548801842380
18721,234,ref,1,10602,4,,4.845032510865310
18721,234,ref,1,17410,4,,4.363897125924420
18721,234,ref,1,2353,3,,3.3168251061916800
18722,235,ref,1,18675,4,,3.764036226295040
18722,235,ref,1,18233,4,,4.133613023214610
18722,235,ref,1,17153,3,,2.2922441700600200
18723,236,ref,1,18359,4,,4.127621015488800
18723,236,ref,1,14120,4,,4.245717837904320
18723,236,ref,1,13903,4,,4.272200891720790
18724,237,ref,0,14120,4,,4.683181686870140
18724,237,ref,0,18359,3,,3.56508486445462
18724,237,ref,0,5785,3,,2.998646759393220
18725,238,ref,0,10244,4,,3.511940921173100
18725,238,ref,0,10010,4,,3.621770401123180
18725,238,ref,0,13903,4,,4.28200608931407
18726,239,ref,0,10602,4,,4.515881734525250
18726,239,ref,0,4632,2,,2.125138831289280
18726,239,ref,0,13903,3,,3.468409198151160
18727,240,ref,1,13903,4,,4.118119266506010
18727,240,ref,1,19035,4,,4.426208903193160
18727,240,ref,1,7153,3,,2.500466884210060
18728,241,ref,1,10602,4,,4.613992511962280
18728,241,ref,1,14334,4,,4.372102305063790
18728,241,ref,1,14120,3,,3.54003692177172
18729,242,ref,1,13903,4,,4.825751492447380
18729,242,ref,1,18359,4,,4.681171616215390
18729,242,ref,1,14120,4,,4.799268438630910
18730,243,ref,1,18233,4,,3.701564568660720
18730,243,ref,1,5315,3,,2.5766311078631200
18730,243,ref,1,18791,3,,2.15520463596175
18731,244,ref,1,13903,4,,4.41342564876684
18731,244,ref,1,14120,4,,4.386942594950370
18731,244,ref,1,14334,4,,4.219007978242440
18732,245,ref,0,13550,3,,2.853769306233990
18732,245,ref,0,13903,4,,4.445869257709260
18732,245,ref,0,14120,4,,4.419386203892790
18733,246,ref,1,14120,4,,4.492507173288090
18733,246,ref,1,10602,4,,4.56646276347865
18733,246,ref,1,14130,3,,3.191738353071230
18734,247,ref,1,5315,4,,4.0641585112004200
18734,247,ref,1,14334,4,,4.186579287306940
18734,247,ref,1,17153,3,,2.347723118843420
18735,248,ref,0,18359,4,,3.9061597793670000
18735,248,ref,0,5087,4,,3.6985956519421300
18735,248,ref,0,7153,4,,3.433087273303040
18736,249,ref,1,2883,4,,3.440791259999660
18736,249,ref,1,13903,4,,4.296812426681200
18736,249,ref,1,5087,4,,3.944668423024340
18737,250,ref,0,7153,4,,3.230816549065410
18737,250,ref,0,18675,3,,2.28698714860846
18737,250,ref,0,14334,4,,3.654051260836960
18738,251,ref,1,10010,4,,4.102377483023540
18738,251,ref,1,5315,4,,4.445774724583520
18738,251,ref,1,14120,4,,4.736130117397970
18739,252,ref,1,17410,4,,3.394497014374420
18739,252,ref,1,19035,4,,4.136249499628360
18739,252,ref,1,18675,4,,3.266678080188310
18740,253,ref,1,17103,4,,3.6900452094269700
18740,253,ref,1,15244,4,,3.785031259592370
18740,253,ref,1,13903,4,,4.236477099924210
18741,254,ref,0,13903,3,,3.2601490695200100
18741,254,ref,0,10602,4,,4.307621605894100
18741,254,ref,0,14120,4,,4.233666015703540
18742,255,ref,0,14334,4,,3.795723166422220
18742,255,ref,0,19035,3,,3.2982304736337700
18742,255,ref,0,18675,4,,3.42865905419372
18743,256,ref,1,5315,4,,3.794635738151170
18743,256,ref,1,14114,3,,2.72423403111726
18743,256,ref,1,13903,4,,4.111474184782090
18744,257,ref,1,14334,4,,4.437201763328030
18744,257,ref,1,19035,4,,4.93970907053958
18744,257,ref,1,13903,4,,4.631619433852440
18745,258,ref,0,13903,4,,4.316278300250600
18745,258,ref,0,14120,4,,4.289795246434130
18745,258,ref,0,18791,4,,3.578013381718310
18746,259,ref,1,6855,4,,3.453421810234170
18746,259,ref,1,1167,4,,3.413459894191690
18746,259,ref,1,13903,4,,4.032439518017990
18747,260,ref,0,19035,4,,4.401600551974850
18747,260,ref,0,6855,4,,3.514493207503890
18747,260,ref,0,6516,2,,1.5995581139647900
18748,261,ref,0,13903,4,,4.324400311675540
18748,261,ref,0,14120,4,,4.297917257859070
18748,261,ref,0,10602,4,,4.371872848049630
18749,262,ref,1,7153,3,,2.8820631357158500
18749,262,ref,1,18791,3,,2.7614505994795100
18749,262,ref,1,7982,3,,3.3225647281098900
18750,263,ref,0,14334,4,,3.796408472790960
18750,263,ref,0,18791,3,,2.252561224783070
18750,263,ref,0,10244,2,,1.220760975174390
18751,264,ref,1,13903,4,,4.150794671545330
18751,264,ref,1,18675,1,,0.5893128887924280
18751,264,ref,1,14334,3,,2.9563770010209300
18752,265,ref,0,2882,4,,4.75188301430462
18752,265,ref,0,5785,4,,4.360781023093810
18752,265,ref,0,2883,4,,4.215777837705670
18753,266,ref,0,13903,4,,4.507822425219060
18753,266,ref,0,2883,4,,3.6518012585375200
18753,266,ref,0,2353,3,,3.0270875569195300
18754,267,ref,1,17415,2,,1.409367745327900
18754,267,ref,1,18358,3,,3.053559768975770
18754,267,ref,1,13903,4,,4.175243502743730
18755,268,ref,0,13903,4,,4.773022514134240
18755,268,ref,0,6761,2,,1.803413116977140
18755,268,ref,0,1577,2,,1.915172302615810
18756,269,ref,0,18791,3,,3.285840474735470
18756,269,ref,0,18359,4,,4.879525517035770
18756,269,ref,0,19035,4,,5.332195029954910
18757,270,ref,0,6516,4,,3.563342287997010
18757,270,ref,0,14334,4,,3.862877418795510
18757,270,ref,0,18791,3,,2.319030170787620
18758,271,ref,1,19035,3,,3.6193116117081300
18758,271,ref,1,6516,4,,3.817269173698080
18758,271,ref,1,17153,3,,2.277948136033070
18759,272,ref,1,18791,3,,2.993273475441760
18759,272,ref,1,6516,3,,3.2375855926511400
18759,272,ref,1,5785,3,,3.0205204126806600
18760,273,ref,1,14120,4,,4.862546005329720
18760,273,ref,1,13903,4,,4.889029059146190
18760,273,ref,1,14334,4,,4.694611388621790
18761,274,ref,0,14334,4,,4.60638356185872
18761,274,ref,0,18791,3,,3.062536313850830
18761,274,ref,0,13903,4,,4.800801232383120
18762,275,ref,1,17153,2,,0.872960404291546
18762,275,ref,1,6516,3,,2.4122814419565600
18762,275,ref,1,5315,4,,3.5893957966485500
18763,276,ref,0,14120,4,,4.525075032610550
18763,276,ref,0,18675,4,,3.9900763036741100
18763,276,ref,0,18236,3,,3.1677210321016000
18764,277,ref,0,14334,4,,3.517553091043090
18764,277,ref,0,14120,4,,3.685487707751030
18764,277,ref,0,10602,4,,3.759443297941590
18765,278,ref,1,5315,4,,3.9405353743531200
18765,278,ref,1,14334,4,,4.06295615045964
18765,278,ref,1,14120,4,,4.230890767167580
18766,279,ref,0,17153,3,,1.8680328264952000
18766,279,ref,0,5785,3,,2.190288684189720
18766,279,ref,0,18359,4,,3.756726789251130
18767,280,ref,1,13903,4,,3.950014563078900
18767,280,ref,1,17153,3,,1.916740724090980
18767,280,ref,1,6516,4,,3.456061761755990
18768,281,ref,0,2883,2,,1.235312643030040
18768,281,ref,0,14334,4,,3.8969161391871700
18768,281,ref,0,13903,4,,4.091333809711580
18769,282,ref,0,19035,4,,4.577471953448930
18769,282,ref,0,14334,4,,4.074964646237380
18769,282,ref,0,18675,4,,3.707900534008870
18770,283,ref,0,13903,4,,4.345107598023770
18770,283,ref,0,10602,4,,4.392580134397860
18770,283,ref,0,7462,4,,4.095928480229810
18771,284,ref,0,13903,4,,4.378248492132620
18771,284,ref,0,7462,4,,4.129069374338660
18771,284,ref,0,6855,2,,1.7992307843488100
18772,285,ref,0,17153,3,,2.597241090322930
18772,285,ref,0,1804,2,,1.7681223924561700
18772,285,ref,0,18233,4,,4.4386099434775200
18773,286,ref,1,13903,4,,4.076766990436170
18773,286,ref,1,2882,3,,2.756851000353580
18773,286,ref,1,10010,4,,3.41653130224528
18774,287,ref,1,6761,2,,1.382924992485540
18774,287,ref,1,17415,3,,2.586658632226830
18774,287,ref,1,18236,3,,2.9686973353172300
18775,288,ref,0,14334,4,,4.305167447134190
18775,288,ref,0,17153,3,,2.4663112786706700
18775,288,ref,0,14120,4,,4.473102063842130
18776,289,ref,0,19035,3,,3.717662242884290
18776,289,ref,0,14334,4,,4.21515493567274
18776,289,ref,0,1577,4,,3.551722394678710
18777,290,ref,0,6855,4,,4.108461614450880
18777,290,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.495574336401360
18777,290,ref,0,2883,4,,3.831458155553160
18778,291,ref,0,10602,4,,4.528611969343730
18778,291,ref,0,19035,3,,3.789229069656790
18778,291,ref,0,13903,4,,4.481139432969640
18779,292,ref,0,14334,4,,4.853156422880020
18779,292,ref,0,5785,4,,4.33655611211103
18779,292,ref,0,6516,4,,4.553621292081510
18780,293,ref,1,18233,4,,4.534084238501270
18780,293,ref,1,14130,3,,3.398737350301270
18780,293,ref,1,18675,3,,3.164507441581700
18781,294,ref,1,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.180412968363660
18781,294,ref,1,10010,4,,3.712082266006090
18781,294,ref,1,13903,4,,4.372317954196990
18782,295,ref,1,14334,3,,3.090569625856260
18782,295,ref,1,18344,3,,2.7491536722621200
18782,295,ref,1,18233,4,,4.093082310547340
18783,296,ref,1,14334,4,,3.9776418857314200
18783,296,ref,1,18791,3,,2.433794637723530
18783,296,ref,1,17153,3,,2.138785717267900
18784,297,ref,0,17153,3,,2.900267691573730
18784,297,ref,0,18675,4,,4.372059747808740
18784,297,ref,0,11439,4,,4.374623429805670
18785,298,ref,0,18233,4,,3.920015675184840
18785,298,ref,0,13903,4,,4.111920661018170
18785,298,ref,0,14334,4,,3.917502990493770
18786,299,ref,1,1804,3,,2.531888126981210
18786,299,ref,1,17153,3,,2.3610068248479700
18786,299,ref,1,18359,4,,4.249700787603900
18787,300,ref,0,13903,4,,4.524815545238650
18787,300,ref,0,7153,3,,2.9071631629426900
18787,300,ref,0,17153,3,,2.4915417062507200
18788,301,ref,1,13903,4,,4.123068346504550
18788,301,ref,1,7153,3,,2.505415964208590
18788,301,ref,1,5315,4,,3.806229899873630
18789,302,ref,1,4632,4,,4.220143133801270
18789,302,ref,1,10602,3,,3.610886037037240
18789,302,ref,1,13903,4,,4.563413500663150
18790,303,ref,1,18791,3,,2.9367004262424000
18790,303,ref,1,14120,3,,3.648482290958220
18790,303,ref,1,13903,4,,4.674965344774690
18791,304,ref,0,13903,3,,3.371123589997640
18791,304,ref,0,6516,2,,1.8771707886747300
18791,304,ref,0,10602,4,,4.418596126371730
18792,305,ref,0,14120,4,,4.694805100464340
18792,305,ref,0,14334,4,,4.526870483756410
18792,305,ref,0,13903,4,,4.721288154280810
18793,306,ref,1,14130,4,,4.3177513474705200
18793,306,ref,1,17153,3,,2.611729382515930
18793,306,ref,1,14334,4,,4.450585550979450
18794,307,ref,0,13903,4,,4.328578317632780
18794,307,ref,0,17103,4,,3.782146427135540
18794,307,ref,0,2304,4,,3.92789456347121
18795,308,ref,0,19035,4,,4.569215105893270
18795,308,ref,0,7153,3,,2.643473086910180
18795,308,ref,0,17153,3,,2.227851630218210
18796,309,ref,0,14120,4,,4.829169731892050
18796,309,ref,0,19035,4,,5.1637424223956600
18796,309,ref,0,14334,4,,4.661235115184110
18797,310,ref,1,17153,4,,3.4624336763704500
18797,310,ref,1,17103,3,,2.9492756248611300
18797,310,ref,1,2304,4,,4.095023761196800
18798,311,ref,1,18233,3,"Both sides have consistent meaning, but some mismatch in sentences structure",3.054468422568680
18798,311,ref,1,14120,4,,4.219890354585540
18798,311,ref,1,13903,3,,3.2463734084020100
18799,312,ref,0,13903,4,,4.053856591035980
18799,312,ref,0,5315,3,,2.73701814440506
18799,312,ref,0,17415,3,,2.287980833620160
18800,313,ref,0,18675,4,Not entirely sure because of the comma (could be close),4.539938832008120
18800,313,ref,0,17153,4,,4.068146775773100
18800,313,ref,0,19035,4,,5.40951025144817
18801,314,ref,0,7153,4,,4.471065880275780
18801,314,ref,0,19035,4,,5.396807899258880
18801,314,ref,0,17415,4,,4.322842505155910
18802,315,ref,1,14120,4,,4.6748704305821000
18802,315,ref,1,14334,4,,4.506935813874160
18802,315,ref,1,10010,4,,4.041117796207670
18803,316,ref,0,19035,4,,4.657340655695240
18803,316,ref,0,1804,4,,3.486858482153410
18803,316,ref,0,7982,4,,4.172100229106180
18804,317,ref,0,13903,4,,4.032743389667370
18804,317,ref,0,17153,2,,0.9994695506794430
18804,317,ref,0,18233,4,,3.840838403834040
18805,318,ref,1,17153,4,,3.9672588224625900
18805,318,ref,1,13903,4,,5.000532661450520
18805,318,ref,1,14130,4,,4.673280787417180
18806,319,ref,1,13903,4,,4.959583902264630
18806,319,ref,1,7982,4,,4.782433112362720
18806,319,ref,1,19035,4,,5.267673538951780
18807,320,ref,0,17153,3,,2.847935737272630
18807,320,ref,0,2883,4,,4.025188409579020
18807,320,ref,0,1804,3,,3.018817039405870
18808,321,ref,1,14334,2,,2.4999486183142300
18808,321,ref,1,13903,3,,3.694366288838640
18808,321,ref,1,18344,2,,2.1585326647200900
18809,322,ref,0,5087,4,,3.919724723268790
18809,322,ref,0,17153,3,,2.238594887937730
18809,322,ref,0,2883,4,,3.415847560244110
18810,323,ref,1,6855,4,,3.8013173971227000
18810,323,ref,1,6516,4,,3.886382303583610
18810,323,ref,1,13903,4,,4.380335104906520
18811,324,ref,1,18675,4,,3.71972910246389
18811,324,ref,1,17153,3,,2.2479370462288700
18811,324,ref,1,14334,4,,4.086793214692390
18812,325,ref,1,18791,3,,2.935849646790720
18812,325,ref,1,14334,4,,4.479696894798610
18812,325,ref,1,17153,3,,2.6408407263350900
18813,326,ref,1,14334,4,,4.591883723717090
18813,326,ref,1,1167,4,,4.167321770415200
18813,326,ref,1,13903,4,,4.786301394241500
18814,327,ref,1,14334,4,,4.045623996608580
18814,327,ref,1,10602,4,,4.287514203507070
18814,327,ref,1,18233,3,"Both sides have same meaning, but it has different sentence structure",3.048136681299650
18815,328,ref,0,18675,3,,2.726707318260880
18815,328,ref,0,14334,4,,4.093771430489380
18815,328,ref,0,17153,3,,2.2549152620258600
18816,329,ref,1,2883,4,,3.763057296792090
18816,329,ref,1,6516,4,,4.125125662150720
18816,329,ref,1,13903,4,,4.619078463473630
18817,330,ref,1,13903,4,,4.108486842013030
18817,330,ref,1,1577,3,,2.250636630494590
18817,330,ref,1,14120,3,,3.0820037881965600
18818,331,ref,1,7153,2,,1.3020471495291200
18818,331,ref,1,2883,2,,1.063678365143530
18818,331,ref,1,14334,2,,1.725281861300670
18819,332,ref,1,14334,1,,1.088005889438810
18819,332,ref,1,10010,1,,0.6221878717723240
18819,332,ref,1,14120,1,,1.255940506146750
18820,333,ref,0,10602,2,,3.0206649213658000
18820,333,ref,0,2882,2,,2.653276394909130
18820,333,ref,0,13903,2,,2.9731923849917100
18821,334,ref,1,14120,4,,4.1687550850695700
18821,334,ref,1,19035,3,,3.503327775573190
18821,334,ref,1,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.003333153052710
18822,335,ref,1,14334,4,,3.838454430406350
18822,335,ref,1,14120,2,,2.006389047114290
18822,335,ref,1,19035,3,,3.3409617376179000
18823,336,ref,1,10602,3,,3.534816569156530
18823,336,ref,1,2882,3,,3.167428042699850
18823,336,ref,1,5785,4,,3.7763260514890500
